"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Mike Penders","RC Strasbourg Alsace","G",52,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Mathis Amougou","RC Strasbourg Alsace","M",53,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Martial Godo","RC Strasbourg Alsace","M",54,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Lucas Hogsberg","RC Strasbourg Alsace","D",55,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Abdallah Sima","RC Lens","F",56,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Mamadou Sangare","RC Lens","M",57,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Wesley Said","RC Lens","M",58,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Fode Sylla","RC Lens","M",59,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Florian Thauvin","RC Lens","M",60,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Ludovic Ajorque","Stade Brestois 29","F",61,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Hamidou Makalou","Stade Brestois 29","M",62,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Kamory Doumbia","Stade Brestois 29","M",63,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Junior Diaz","Stade Brestois 29","D",64,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Yann Gboho","Toulouse FC","M",65,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Alexis Vossah","Toulouse FC","M",66,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Guillaume Restes","Toulouse FC","G",67,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Cristian Casseres Jr.","Toulouse FC","M",68,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Lassine Sinayoko","AJ Auxerre","F",69,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Kevin Danois","AJ Auxerre","M",70,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Rudy Matondo","AJ Auxerre","M",71,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Danny Namaso ","AJ Auxerre","F",72,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Breel Embolo","Stade Rennais FC","F",73,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Jeremy Jacquet","Stade Rennais FC","D",74,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Ludovic Blas","Stade Rennais FC","M",75,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Kader Meite","Stade Rennais FC","F",76,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Tylel Tati","FC Nantes","D",77,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Johann Lepenant ","FC Nantes","M",78,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Louis Leroux","FC Nantes","M",79,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Amady Camara","FC Nantes","F",80,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Prosper Peter","Angers SCO","F",81,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Yassin Belkhdim","Angers SCO","M",82,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Jordan Lefort","Angers SCO","D",83,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Haris Belkebla","Angers SCO","M",84,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Ally Samatta","Havre AC","F",85,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Arouna Sangante","Havre AC","D",86,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Fode Doucoure","Havre AC","D",87,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Etienne Youte Kinkoue","Havre AC","D",88,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Joel Mvuka","FC Lorient","M",89,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Pablo Pagis","FC Lorient","F",90,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Mohamed Bamba","FC Lorient","F",91,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Arthur Avom","FC Lorient","M",92,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Nouha Dicko","Paris FC","F",93,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Obed Nkambadio","Paris FC","G",94,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Moses Simon","Paris FC","M",95,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Jean-Philippe Krasso","Paris FC","M",96,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Ibou Sane","FC Metz","F",97,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Boubacar Traore","FC Metz","M",98,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Brian Madjo ","FC Metz","F",99,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Blue","Cheikh Sabaly","FC Metz","M",100,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Kang-in Lee","Paris Saint-Germain","M",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Nuno Mendes","Paris Saint-Germain","D",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Senny Mayulu ","Paris Saint-Germain","M",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Vitinha","Paris Saint-Germain","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",5,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Joao Neves","Paris Saint-Germain","M",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Warren Zaire-Emery","Paris Saint-Germain","M",7,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ousmane Dembele","Paris Saint-Germain","M",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Lucas Beraldo","Paris Saint-Germain","D",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Timothy Weah","Olympique de Marseille","F",10,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Darryl Bakola","Olympique de Marseille","M",11,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Pierre-Emile Hojbjerg","Olympique de Marseille","M",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Matt O’Riley ","Olympique de Marseille","M",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Amine Gouiri ","Olympique de Marseille","F",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Nayef Aguerd","Olympique de Marseille","D",15,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Igor Paixao","Olympique de Marseille","M",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Facundo Medina","Olympique de Marseille","D",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Arthur Vermeeren","Olympique de Marseille","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mamadou Coulibaly","AS Monaco","M",19,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mika Biereth","AS Monaco","F",20,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Lamine Camara","AS Monaco","M",21,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Stanis Idumbo","AS Monaco","M",22,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Vanderson","AS Monaco","D",23,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Thilo Kehrer","AS Monaco","D",24,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Maghnes Akliouche","AS Monaco","M",25,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Denis Zakaria","AS Monaco","M",26,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Paris Brunner","AS Monaco","F",27,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Tiago Gouveia","OGC Nice","M",28,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Jeremie Boga","OGC Nice","M",29,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Antoine Mendy","OGC Nice","D",30,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Kevin Carlos","OGC Nice","F",31,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Melvin Bard","OGC Nice","D",32,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Juma Bah","OGC Nice","D",33,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Tom Louchet","OGC Nice","M",34,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Alexsandro","LOSC Lille","D",35,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Tiago Santos","LOSC Lille","D",36,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Berke Ozer","LOSC Lille","G",37,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ethan Mbappe","LOSC Lille","M",38,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Marius Broholm","LOSC Lille","M",39,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Hamza Igamane","LOSC Lille","F",40,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Osame Sahraoui","LOSC Lille","M",41,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ruben Kluivert","Olympique Lyonnais","D",42,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Martin Satriano","Olympique Lyonnais","F",43,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Adam Karabec ","Olympique Lyonnais","M",44,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Afonso Moreira","Olympique Lyonnais","M",45,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Tanner Tessmann","Olympique Lyonnais","M",46,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mathys De Carvalho","Olympique Lyonnais","M",47,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Dominik Greif","Olympique Lyonnais","G",48,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Valentin Barco","RC Strasbourg Alsace","D",49,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mamadou Sarr ","RC Strasbourg Alsace","D",50,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Diego Moreira","RC Strasbourg Alsace","M",51,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mike Penders","RC Strasbourg Alsace","G",52,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mathis Amougou","RC Strasbourg Alsace","M",53,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Martial Godo","RC Strasbourg Alsace","M",54,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Lucas Hogsberg","RC Strasbourg Alsace","D",55,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Abdallah Sima","RC Lens","F",56,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mamadou Sangare","RC Lens","M",57,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Wesley Said","RC Lens","M",58,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Fode Sylla","RC Lens","M",59,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Florian Thauvin","RC Lens","M",60,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ludovic Ajorque","Stade Brestois 29","F",61,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Hamidou Makalou","Stade Brestois 29","M",62,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Kamory Doumbia","Stade Brestois 29","M",63,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Junior Diaz","Stade Brestois 29","D",64,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Yann Gboho","Toulouse FC","M",65,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Alexis Vossah","Toulouse FC","M",66,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Guillaume Restes","Toulouse FC","G",67,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Cristian Casseres Jr.","Toulouse FC","M",68,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Lassine Sinayoko","AJ Auxerre","F",69,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Kevin Danois","AJ Auxerre","M",70,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Rudy Matondo","AJ Auxerre","M",71,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Danny Namaso ","AJ Auxerre","F",72,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Breel Embolo","Stade Rennais FC","F",73,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Jeremy Jacquet","Stade Rennais FC","D",74,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ludovic Blas","Stade Rennais FC","M",75,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Kader Meite","Stade Rennais FC","F",76,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Tylel Tati","FC Nantes","D",77,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Johann Lepenant ","FC Nantes","M",78,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Louis Leroux","FC Nantes","M",79,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Amady Camara","FC Nantes","F",80,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Prosper Peter","Angers SCO","F",81,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Yassin Belkhdim","Angers SCO","M",82,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Jordan Lefort","Angers SCO","D",83,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Haris Belkebla","Angers SCO","M",84,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ally Samatta","Havre AC","F",85,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Arouna Sangante","Havre AC","D",86,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Fode Doucoure","Havre AC","D",87,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Etienne Youte Kinkoue","Havre AC","D",88,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Joel Mvuka","FC Lorient","M",89,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Pablo Pagis","FC Lorient","F",90,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Mohamed Bamba","FC Lorient","F",91,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Arthur Avom","FC Lorient","M",92,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Nouha Dicko","Paris FC","F",93,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Obed Nkambadio","Paris FC","G",94,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Moses Simon","Paris FC","M",95,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Jean-Philippe Krasso","Paris FC","M",96,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Ibou Sane","FC Metz","F",97,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Boubacar Traore","FC Metz","M",98,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Brian Madjo ","FC Metz","F",99,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Flash","Cheikh Sabaly","FC Metz","M",100,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Kang-in Lee","Paris Saint-Germain","M",1,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Nuno Mendes","Paris Saint-Germain","D",2,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Senny Mayulu ","Paris Saint-Germain","M",3,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Vitinha","Paris Saint-Germain","M",4,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",5,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Joao Neves","Paris Saint-Germain","M",6,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Warren Zaire-Emery","Paris Saint-Germain","M",7,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Ousmane Dembele","Paris Saint-Germain","M",8,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Lucas Beraldo","Paris Saint-Germain","D",9,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Timothy Weah","Olympique de Marseille","F",10,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Darryl Bakola","Olympique de Marseille","M",11,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Pierre-Emile Hojbjerg","Olympique de Marseille","M",12,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Matt O’Riley ","Olympique de Marseille","M",13,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Amine Gouiri ","Olympique de Marseille","F",14,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Nayef Aguerd","Olympique de Marseille","D",15,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Igor Paixao","Olympique de Marseille","M",16,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Facundo Medina","Olympique de Marseille","D",17,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Terrace - Gold","Arthur Vermeeren","Olympique de Marseille","M",18,10
